,0,1,2,3,4,5,6,7,8,9,10
8049,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8377140282367077,0.5201956029490528,1.0
8050,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8378058142251593,0.5200431218452649,1.0
8051,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.837897600213611,0.5198906407414772,1.0
8052,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8379893862020626,0.5197381596376894,1.0
8053,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8380311071059042,0.5201393117015419,1.0
8054,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.838072828009746,0.5205404637653944,1.0
8055,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8381145489135876,0.520941615829247,1.0
8056,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8381562698174293,0.5213427678930995,1.0
8057,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.838197990721271,0.5217439199569521,1.0
8058,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8382397116251127,0.5221450720208046,1.0
8059,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8382814325289543,0.5225462240846571,1.0
8060,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8383231534327961,0.5229473761485097,1.0
8061,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8383648743366376,0.5233485282123622,1.0
8062,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8384065952404792,0.5237496802762147,1.0
8063,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.838448316144321,0.5241508323400673,1.0
8064,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8384900370481626,0.5245519844039198,1.0
8065,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8383148092520276,0.524523856880244,1.0
8066,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8381395814558926,0.5244957293565682,1.0
8067,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8379643536597576,0.5244676018328924,1.0
8068,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8377891258636226,0.5244394743092167,1.0
8069,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8376138980674878,0.5244113467855408,1.0
8070,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8374386702713528,0.524383219261865,1.0
8071,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8372634424752178,0.5243550917381892,1.0
8072,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8370882146790828,0.5243269642145134,1.0
8073,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8369129868829478,0.5242988366908377,1.0
8074,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8367377590868128,0.5242707091671618,1.0
8075,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8365625312906778,0.524242581643486,1.0
8076,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8363873034945429,0.5242144541198102,1.0
8077,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8363789593137745,0.5242454278810008,1.0
8078,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8363706151330063,0.5242764016421915,1.0
8079,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8363622709522379,0.524307375403382,1.0
8080,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8363539267714695,0.5243383491645727,1.0
8081,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8363455825907012,0.5243693229257633,1.0
8082,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8363372384099329,0.5244002966869539,1.0
8083,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8363288942291645,0.5244312704481445,1.0
8084,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8363205500483963,0.5244622442093352,1.0
8085,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8363122058676279,0.5244932179705257,1.0
8086,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8363038616868596,0.5245241917317164,1.0
8087,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8362955175060913,0.524555165492907,1.0
8088,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8362871733253229,0.5245861392540976,1.0
8089,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8361286338907246,0.5245265134466451,1.0
8090,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8359700944561264,0.5244668876391927,1.0
8091,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8358115550215279,0.5244072618317402,1.0
8092,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8356530155869296,0.5243476360242878,1.0
8093,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8354944761523314,0.5242880102168354,1.0
8094,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.835335936717733,0.5242283844093829,1.0
8095,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8351773972831347,0.5241687586019305,1.0
8096,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8350188578485365,0.524109132794478,1.0
8097,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8348603184139382,0.5240495069870256,1.0
8098,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8347017789793397,0.5239898811795731,1.0
8099,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8345432395447415,0.5239302553721207,1.0
8100,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8343847001101432,0.5238706295646682,1.0
8101,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8342929141216916,0.523965693819609,1.0
8102,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8342011281332398,0.5240607580745499,1.0
8103,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8341093421447882,0.5241558223294907,1.0
8104,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8340175561563367,0.5242508865844314,1.0
8105,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8339257701678848,0.5243459508393723,1.0
8106,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8338339841794332,0.5244410150943131,1.0
8107,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8337421981909816,0.524536079349254,1.0
8108,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8336504122025299,0.5246311436041947,1.0
8109,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8335586262140783,0.5247262078591355,1.0
8110,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8334668402256267,0.5248212721140764,1.0
8111,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.833375054237175,0.5249163363690171,1.0
8112,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8332832682487233,0.525011400623958,1.0
8113,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8329745335602949,0.5244987244169597,1.0
8114,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8326657988718668,0.5239860482099613,1.0
8115,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8323570641834385,0.523473372002963,1.0
8116,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8320483294950101,0.5229606957959646,1.0
8117,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8317395948065819,0.5224480195889663,1.0
8118,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8314308601181536,0.521935343381968,1.0
8119,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8311221254297252,0.5214226671749697,1.0
8120,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.830813390741297,0.5209099909679713,1.0
8121,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8305046560528687,0.520397314760973,1.0
8122,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8301959213644403,0.5198846385539746,1.0
8123,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8298871866760122,0.5193719623469762,1.0
8124,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8295784519875838,0.518859286139978,1.0
8125,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8298287774106338,0.5192975416072507,1.0
8126,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8300791028336838,0.5197357970745236,1.0
8127,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8303294282567337,0.5201740525417963,1.0
8128,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8305797536797836,0.520612308009069,1.0
8129,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8308300791028337,0.5210505634763418,1.0
8130,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8310804045258836,0.5214888189436145,1.0
8131,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8313307299489336,0.5219270744108874,1.0
8132,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8315810553719836,0.5223653298781601,1.0
8133,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8318313807950335,0.5228035853454329,1.0
8134,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8320817062180835,0.5232418408127056,1.0
8135,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8323320316411335,0.5236800962799785,1.0
8136,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8325823570641834,0.5241183517472512,1.0
8137,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8325823570641834,0.5242025554950158,1.0
8138,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8325823570641834,0.5242867592427805,1.0
8139,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8325823570641834,0.524370962990545,1.0
8140,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8325823570641834,0.5244551667383096,1.0
8141,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8325823570641834,0.5245393704860742,1.0
8142,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8325823570641834,0.5246235742338389,1.0
8143,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8325823570641834,0.5247077779816034,1.0
8144,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8325823570641834,0.524791981729368,1.0
8145,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8325823570641834,0.5248761854771327,1.0
8146,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8325823570641834,0.5249603892248973,1.0
8147,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8325823570641834,0.5250445929726618,1.0
8148,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8325823570641834,0.5251287967204264,1.0
8149,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8323320316411335,0.5250072958653402,1.0
8150,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8320817062180835,0.5248857950102539,1.0
8151,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8318313807950335,0.5247642941551677,1.0
8152,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8315810553719836,0.5246427933000813,1.0
8153,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8313307299489336,0.5245212924449951,1.0
8154,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8310804045258836,0.5243997915899088,1.0
8155,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8308300791028337,0.5242782907348226,1.0
8156,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8305797536797836,0.5241567898797362,1.0
8157,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8303294282567337,0.52403528902465,1.0
8158,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8300791028336838,0.5239137881695637,1.0
8159,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8298287774106338,0.5237922873144775,1.0
8160,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8295784519875838,0.5236707864593911,1.0
8161,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8294532892760589,0.5234484844605339,1.0
8162,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8293281265645339,0.5232261824616768,1.0
8163,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8292029638530088,0.5230038804628196,1.0
8164,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8290778011414839,0.5227815784639624,1.0
8165,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8289526384299589,0.5225592764651052,1.0
8166,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.828827475718434,0.522336974466248,1.0
8167,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.828702313006909,0.522114672467391,1.0
8168,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.828577150295384,0.5218923704685338,1.0
8169,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.828451987583859,0.5216700684696766,1.0
8170,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.828326824872334,0.5214477664708194,1.0
8171,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.828201662160809,0.5212254644719622,1.0
8172,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8280764994492841,0.5210031624731051,1.0
8173,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.828276759787724,0.5210773003707614,1.0
8174,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.828477020126164,0.5211514382684178,1.0
8175,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.828677280464604,0.5212255761660742,1.0
8176,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.828877540803044,0.5212997140637307,1.0
8177,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8290778011414839,0.5213738519613871,1.0
8178,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8292780614799239,0.5214479898590435,1.0
8179,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8294783218183639,0.5215221277566999,1.0
8180,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8296785821568038,0.5215962656543562,1.0
8181,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8298788424952438,0.5216704035520127,1.0
8182,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8300791028336838,0.5217445414496691,1.0
8183,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8302793631721237,0.5218186793473255,1.0
8184,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8304796235105637,0.5218928172449819,1.0
8185,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8303210840759654,0.5219175218424962,1.0
8186,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8301625446413672,0.5219422264400103,1.0
8187,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8300040052067688,0.5219669310375246,1.0
8188,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8298454657721704,0.5219916356350387,1.0
8189,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8296869263375722,0.5220163402325529,1.0
8190,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8295283869029738,0.5220410448300671,1.0
8191,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8293698474683755,0.5220657494275813,1.0
8192,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8292113080337773,0.5220904540250955,1.0
8193,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8290527685991789,0.5221151586226097,1.0
8194,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8288942291645806,0.522139863220124,1.0
8195,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8287356897299823,0.5221645678176381,1.0
8196,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.828577150295384,0.5221892724151523,1.0
8197,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8284937084877007,0.5221910551455261,1.0
8198,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8284102666800174,0.5221928378759,1.0
8199,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.828326824872334,0.5221946206062738,1.0
8200,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8282433830646506,0.5221964033366476,1.0
8201,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8281599412569675,0.5221981860670214,1.0
8202,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8280764994492841,0.5221999687973953,1.0
8203,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8279930576416007,0.522201751527769,1.0
8204,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8279096158339174,0.5222035342581428,1.0
8205,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.827826174026234,0.5222053169885167,1.0
8206,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8277427322185507,0.5222070997188905,1.0
8207,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8276592904108675,0.5222088824492643,1.0
8208,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8275758486031841,0.5222106651796381,1.0
8209,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8274924067955007,0.5221034675857587,1.0
8210,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8274089649878176,0.5219962699918791,1.0
8211,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8273255231801342,0.5218890723979995,1.0
8212,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8272420813724508,0.52178187480412,1.0
8213,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8271586395647675,0.5216746772102404,1.0
8214,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8270751977570842,0.521567479616361,1.0
8215,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8269917559494008,0.5214602820224814,1.0
8216,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8269083141417176,0.5213530844286018,1.0
8217,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8268248723340342,0.5212458868347223,1.0
8218,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8267414305263509,0.5211386892408428,1.0
8219,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8266579887186677,0.5210314916469633,1.0
8220,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8265745469109843,0.5209242940530837,1.0
8221,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8264160074763859,0.5208300887334114,1.0
8222,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8262574680417877,0.5207358834137392,1.0
8223,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8260989286071894,0.5206416780940669,1.0
8224,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8259403891725909,0.5205474727743946,1.0
8225,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8257818497379927,0.5204532674547224,1.0
8226,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8256233103033944,0.5203590621350501,1.0
8227,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.825464770868796,0.5202648568153779,1.0
8228,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8253062314341978,0.5201706514957056,1.0
8229,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8251476919995995,0.5200764461760333,1.0
8230,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.824989152565001,0.5199822408563611,1.0
8231,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8248306131304028,0.5198880355366888,1.0
8232,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8246720736958045,0.5197938302170165,1.0
8233,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8246804178765729,0.5202051739420451,1.0
8234,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8246887620573411,0.5206165176670737,1.0
8235,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8246971062381095,0.5210278613921023,1.0
8236,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8247054504188779,0.5214392051171308,1.0
8237,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8247137945996461,0.5218505488421594,1.0
8238,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8247221387804146,0.522261892567188,1.0
8239,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8247304829611829,0.5226732362922166,1.0
8240,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8247388271419511,0.5230845800172452,1.0
8241,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8247471713227195,0.5234959237422737,1.0
8242,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8247555155034879,0.5239072674673023,1.0
8243,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8247638596842561,0.5243186111923309,1.0
8244,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8247722038650245,0.5247299549173595,1.0
